mof_id,precursor,true_label,prediction,decision_threshold,calibrated_probability,raw_probability,shap_reason,action,deployment_model
1719,[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-].[Zn],0,promising,0.32,0.338434854598715,0.38185474276542664,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
662,Cl[Cu]Cl.n1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1,0,promising,0.32,0.3360621193703713,0.3802528977394104,+metal_covalent_radius_avg / -fp_192,deprioritize,xgboost
1403,[Nd].[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,promising,0.32,0.3347649315410486,0.37937480211257935,not computed,deprioritize,xgboost
2812,ON1[CH]C=C(C=C1)C1=C[CH]N(C=C1)O.[Ni].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,promising,0.32,0.33444445252730964,0.3791576027870178,not computed,deprioritize,xgboost
5116,[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)[O-])CCN(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-].[Zn],0,promising,0.32,0.33143380753510976,0.37711209058761597,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
3846,C(=CCn1cnnc1)Cn1cnnc1.[Cu][O]([Cu])[Cu].[O]S(=O)(=O)[O],1,promising,0.32,0.3305745320266027,0.3765265643596649,+fp_223 / -FractionCSP3,deprioritize,xgboost
962,[OH]12[Eu]345[OH]6[Eu]782[O]29%105[Eu]5%111[OH]4[Eu]149[OH]3[Eu]362[OH]8[Eu]%10([OH]51)([OH]7%11)[OH]43.[O]S(c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)S([O])([O])[O])C=C3)c1ccc(cc1)S([O])([O])[O])[nH]2)c1ccc(cc1)S([O])([O])[O])([O])[O],0,promising,0.32,0.33055704945577397,0.37651464343070984,+HeavyAtomCount / -metal_covalent_radius_avg,deprioritize,xgboost
961,[O]12[Eu]34[O]5[Eu]62[O]2[Eu]71[O]4[Eu]14[O]3[Eu]35[O]6[Eu]2([O]71)[O]43.[O]S(c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)S([O])([O])[O])C=C3)c1ccc(cc1)S([O])([O])[O])[nH]2)c1ccc(cc1)S([O])([O])[O])([O])[O],0,promising,0.32,0.33055704945577397,0.37651464343070984,not computed,deprioritize,xgboost
1824,[O-]C(=O)c1ccc(nc1)c1ccncc1.[Zn][OH][Zn],0,promising,0.32,0.330388803649528,0.3763999044895172,+metal_covalent_radius_avg / +num_metal_atoms,deprioritize,xgboost
2499,[Cu].[Cu][Cu].[Cu][OH]1[Cu][OH]([Cu]1)[Cu].[O-]C(=O)c1c(cccc1C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,promising,0.32,0.3253434106762519,0.3729451298713684,not computed,deprioritize,xgboost
5740,[Mn].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],1,promising,0.32,0.32365031213850115,0.3717796206474304,not computed,deprioritize,xgboost
3320,O=C1OC(=O)C2=C3C1=[C]C1=C4[C]3C3=C([C]=C4C(=O)OC1=O)C(=O)OC(=O)C3=[C]2.O=C1OC(=O)C2=C3[C]1[C]=C1C(=O)OC(=O)C4=[C]C5=C(C3=C14)C(=[C]2)C(=O)OC5=O.[Cu][Cu][Cu],1,promising,0.32,0.3230635568334878,0.3713749647140503,not computed,deprioritize,xgboost
1264,[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Tb].[Zn],0,promising,0.32,0.3216948608111398,0.37042954564094543,not computed,deprioritize,xgboost
7805,[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(o1)C(=O)[O-].[O-]C(=O)c1ccncc1.[Zn][Zn],1,not promising,0.32,0.31814321037805765,0.36796632409095764,not computed,deprioritize,xgboost
386,[Fe].n1ncn(c1)[N][N]n1cnnc1,0,not promising,0.32,0.3167512375636092,0.3669969439506531,not computed,deprioritize,xgboost
387,[Fe].n1ncn(c1)[N][N]n1cnnc1,0,not promising,0.32,0.3167512375636092,0.3669969439506531,not computed,deprioritize,xgboost
385,[Fe].n1ncn(c1)[N][N]n1cnnc1,0,not promising,0.32,0.3167512375636092,0.3669969439506531,not computed,deprioritize,xgboost
7653,[Fe].n1ncn(c1)[N][N]n1cnnc1,0,not promising,0.32,0.3167512375636092,0.3669969439506531,not computed,deprioritize,xgboost
384,[Fe].n1ncn(c1)[N][N]n1cnnc1,0,not promising,0.32,0.3167512375636092,0.3669969439506531,not computed,deprioritize,xgboost
2421,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH].[Zn],1,not promising,0.32,0.3123079516652964,0.36388716101646423,not computed,deprioritize,xgboost
1511,[O].[O]S(c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)S([O])([O])[O])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)S([O])([O])[O])[N]4)c1ccc(cc1)S([O])([O])[O])C=C3)[N]2)([O])[O].[Sm].[Zn][Zn],0,not promising,0.32,0.31100540683408046,0.3629709780216217,not computed,deprioritize,xgboost
3122,N1=CC=C([C]=C1)C#Cc1ccc(cc1)[Si](c1ccc(cc1)C#Cc1ccncc1)(c1ccc(cc1)C#Cc1ccncc1)c1ccc(cc1)C#Cc1ccncc1.N1=C[C]=C(C=C1)C#Cc1ccc(cc1)[Si](c1ccc(cc1)C#Cc1ccncc1)(c1ccc(cc1)C#Cc1ccncc1)c1ccc(cc1)C#Cc1ccncc1.[Cu],1,not promising,0.32,0.31037021817258453,0.3625234365463257,not computed,deprioritize,xgboost
4201,[O-]C(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1,0,not promising,0.32,0.31010631972572916,0.3623373508453369,+HeavyAtomCount / -num_metal_atoms,deprioritize,xgboost
2293,O=C(N1CCCC1C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)[C]1[C][C](C(=O)[O-])[C]2C34[C]1[C]3[C]([C][C]([C]24)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.30981855609019177,0.36213433742523193,+metal_covalent_radius_avg / +num_metal_atoms,deprioritize,xgboost
5307,[O-]C(=O)c1cc(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)COc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],1,not promising,0.32,0.30903884647718155,0.36158373951911926,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
3717,[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cccc(c1)C(=O)[O-],1,not promising,0.32,0.30001121465481534,0.3551514744758606,+metal_covalent_radius_avg / +num_metal_atoms,deprioritize,xgboost
3716,[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cccc(c1)C(=O)[O-],1,not promising,0.32,0.30001121465481534,0.3551514744758606,not computed,deprioritize,xgboost
4640,[In].[O-]C(=O)c1ccc(s1)C(=O)[O-],1,not promising,0.32,0.2985983820903745,0.3541349470615387,+metal_In / +metal_covalent_radius_avg,deprioritize,xgboost
5342,[In].[O-]C(=O)c1ccc(s1)C(=O)[O-],1,not promising,0.32,0.2985983820903745,0.3541349470615387,not computed,deprioritize,xgboost
5341,[In].[O-]C(=O)c1ccc(s1)C(=O)[O-],1,not promising,0.32,0.2985983820903745,0.3541349470615387,not computed,deprioritize,xgboost
5340,[In].[O-]C(=O)c1ccc(s1)C(=O)[O-],1,not promising,0.32,0.2985983820903745,0.3541349470615387,+metal_In / +metal_covalent_radius_avg,deprioritize,xgboost
5336,[In].[O-]C(=O)c1ccc(s1)C(=O)[O-],1,not promising,0.32,0.2985983820903745,0.3541349470615387,+metal_In / +metal_covalent_radius_avg,deprioritize,xgboost
6947,[Cu].[N]([CH][C]1C=NC=N1)[N]C=C1[CH]N=C[N]1.[N]([CH][C]1N=CN=C1)[N]C=C1N=CN=C1,0,not promising,0.32,0.2976685019087086,0.35346439480781555,not computed,deprioritize,xgboost
5609,[O-]C(=O)c1cc([N][N]c2ccccc2)cc(c1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn].[Zn][O]([Zn][O]([Zn])[Zn])[Zn],0,not promising,0.32,0.29570708815732066,0.35204601287841797,not computed,deprioritize,xgboost
1126,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],1,not promising,0.32,0.2929593164822375,0.350049763917923,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
7375,[Ga].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],0,not promising,0.32,0.2929593164822375,0.350049763917923,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
2107,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],1,not promising,0.32,0.2929593164822375,0.350049763917923,not computed,deprioritize,xgboost
5441,[Ga].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],0,not promising,0.32,0.2929593164822375,0.350049763917923,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
5442,[Fe].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],0,not promising,0.32,0.2929593164822375,0.350049763917923,not computed,deprioritize,xgboost
3691,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],1,not promising,0.32,0.2929593164822375,0.350049763917923,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
5443,[Fe].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],0,not promising,0.32,0.2929593164822375,0.350049763917923,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
5187,[Fe].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],1,not promising,0.32,0.2929593164822375,0.350049763917923,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
6072,[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)C(=O)[O-])C=C3)c1ccc(cc1)C(=O)[O-])[nH]2)c1ccc(cc1)C(=O)[O-].[Pr],1,not promising,0.32,0.2918031450083728,0.3492065370082855,not computed,deprioritize,xgboost
2196,[Cu][OH][Cu][OH][Cu].n1ccc(cn1)c1ccnnc1,1,not promising,0.32,0.2892087754563708,0.3473072052001953,+metal_covalent_radius_avg / -fp_30,deprioritize,xgboost
6137,[Ni][OH]1[Ni][OH]([Ni]1)[Ni].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(ccc1C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.2889824793617788,0.3471410572528839,-fp_199 / +metal_covalent_radius_avg,deprioritize,xgboost
1046,O=C(c1ccncc1)OCc1cc(COC(=O)c2ccncc2)cc(c1)COC(=O)c1ccncc1.[Cu],1,not promising,0.32,0.28601811435404484,0.3449574112892151,+metal_covalent_radius_avg / +HeavyAtomCount,deprioritize,xgboost
4969,[CH]=Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[CH][N]c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd].[O-]C(=O)C1=CC=[C]C=C1,1,not promising,0.32,0.27877224472740675,0.3395618498325348,not computed,deprioritize,xgboost
5332,[Ce].[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)C(=O)[O-])C=C3)c1ccc(cc1)C(=O)[O-])[nH]2)c1ccc(cc1)C(=O)[O-].[O-]C=O,0,not promising,0.32,0.27760480209334343,0.3386845588684082,not computed,deprioritize,xgboost
5928,[Ni].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O],0,not promising,0.32,0.2748542573184986,0.3366085886955261,not computed,deprioritize,xgboost
1669,[Nd].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.27243115028047804,0.33476904034614563,-metal_covalent_radius_avg / +NumAromaticRings,deprioritize,xgboost
1668,[Nd].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.27243115028047804,0.33476904034614563,not computed,deprioritize,xgboost
1672,[Ce].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.27243115028047804,0.33476904034614563,not computed,deprioritize,xgboost
3549,COc1cc(cc(c1c1c(OC)cc(cc1OC)C(=O)[O-])OC)C(=O)[O-].[Cu][Cu],1,not promising,0.32,0.26558748928343057,0.3295173645019531,not computed,deprioritize,xgboost
5422,[Mg].[O-]C(=O)C1=[C][C]=C(S1)C(=O)[O-],1,not promising,0.32,0.26465756948971525,0.3287971615791321,not computed,deprioritize,xgboost
3934,[Er].[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)C(=O)[O-])[N]4)c1ccc(cc1)C(=O)[O-])C=C3)[N]2,0,not promising,0.32,0.26394812626949876,0.3282466232776642,not computed,deprioritize,xgboost
7299,C1=N[CH]N([N]1)Cc1ccc(cc1)Cn1cncn1.N1=C[N]N([CH]1)Cc1ccc(cc1)CN1[N]C=N[CH]1.[Cu],1,not promising,0.32,0.26367140883330087,0.32803162932395935,not computed,deprioritize,xgboost
2015,C1=N[CH]N([N]1)Cc1ccc(cc1)Cn1cncn1.N1=C[N]N([CH]1)Cc1ccc(cc1)CN1[N]C=N[CH]1.[Cu],1,not promising,0.32,0.26367140883330087,0.32803162932395935,not computed,deprioritize,xgboost
66,[Cu].[Cu][OH][Cu][OH][Cu].n1ncn(c1)c1ccc(cc1)n1cnnc1,0,not promising,0.32,0.2621725087121294,0.3268645405769348,not computed,deprioritize,xgboost
4220,[O-]C(=O)c1cc2c(s1)c1cc(sc1c1c2sc(c1)C(=O)[O-])C(=O)[O-].[Sr]1[Sr][O]21[Sr][Sr]2.[Sr][O]1([Sr])[Sr][Sr]1,1,not promising,0.32,0.2589841522106173,0.32436758279800415,not computed,deprioritize,xgboost
4694,[Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.2508804437639116,0.3179294168949127,not computed,deprioritize,xgboost
4695,[Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.2508804437639116,0.3179294168949127,not computed,deprioritize,xgboost
2168,[Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.2508804437639116,0.3179294168949127,not computed,deprioritize,xgboost
2667,[Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.2508804437639116,0.3179294168949127,not computed,deprioritize,xgboost
7029,[Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.2508804437639116,0.3179294168949127,-metal_covalent_radius_avg / -num_metal_atoms,deprioritize,xgboost
2167,[Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.2508804437639116,0.3179294168949127,not computed,deprioritize,xgboost
474,[Co][OH]1[Co][OH]([Co])[Co]2[OH]([Co]1[OH]2[Co])[Co].[O-]C(=O)c1cccc(c1)C(=O)[O-].[O-]C(=O)c1ccncc1,0,not promising,0.32,0.24959479631918294,0.31689542531967163,not computed,deprioritize,xgboost
226,[Eu].[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,not promising,0.32,0.24898665805451703,0.3164050877094269,-metal_covalent_radius_avg / +fp_213,deprioritize,xgboost
2615,[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Sm],0,not promising,0.32,0.24898665805451703,0.3164050877094269,not computed,deprioritize,xgboost
557,COc1ccc(cc1C(=O)[O-])c1ccc(c(c1)C(=O)[O-])OC.[Cu][Cu],0,not promising,0.32,0.24749181919022734,0.3151963949203491,not computed,deprioritize,xgboost
6065,Cl[Mn].N1=NN=C([N]1)c1ccc(cc1)C1=NN=N[N]1,1,not promising,0.32,0.24066667925216978,0.30961430072784424,not computed,deprioritize,xgboost
6064,N1=NN=C([N]1)c1ccc(cc1)C1=NN=N[N]1.[Mn],1,not promising,0.32,0.24066667925216978,0.30961430072784424,+metal_covalent_radius_avg / +fp_203,deprioritize,xgboost
4487,N#C[N]C#N.[Ni].n1ccc(cc1)CCc1ccncc1,0,not promising,0.32,0.23943552683225314,0.3085959553718567,not computed,deprioritize,xgboost
4481,N#C[N]C#N.[Ni].n1ccc(cc1)CCc1ccncc1,0,not promising,0.32,0.23943552683225314,0.3085959553718567,not computed,deprioritize,xgboost
4480,N#C[N]C#N.[Ni].n1ccc(cc1)CCc1ccncc1,0,not promising,0.32,0.23943552683225314,0.3085959553718567,not computed,deprioritize,xgboost
2865,[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].n1ccn(c1)c1ccc(cc1)C1=C2C=CC3=[N]2[Cd]24n5c1ccc5C(=C1[N](=C(C(=c5n4c(=C3c3ccc(cc3)n3ccnc3)cc5)c3ccc(cc3)n3ccnc3)C=C1)[Cd]2)c1ccc(cc1)n1ccnc1.n1ccn(c1)c1ccc(cc1)C1=C2C=CC3=[N]2[Cd]24n5c1ccc5C(=C1[N]4=C(C=C1)C(=c1n([Cd]2)c(=C3c2ccc(cc2)n2ccnc2)cc1)c1ccc(cc1)n1ccnc1)c1ccc(cc1)n1ccnc1,0,not promising,0.32,0.2364933059247167,0.30614766478538513,-metal_covalent_radius_avg / +num_metal_atoms,deprioritize,xgboost
4904,[Mn].[O-]C(=O)c1cc2c(s1)c1cc(sc1c1c2sc(c1)C(=O)[O-])C(=O)[O-],1,not promising,0.32,0.2364681291588972,0.3061266243457794,not computed,deprioritize,xgboost
5860,N#C[N]C#N.[Zn].n1ccc(cc1)CCc1ccncc1,0,not promising,0.32,0.23463497710511155,0.30459046363830566,not computed,deprioritize,xgboost
4224,[Cu][OH]1[Cu][OH]([Cu]1)[Cu].[O-]C(=O)c1cc(cc(c1)n1c(C)c(c(c1C)C(=O)O)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.23381290010477965,0.3038988709449768,-fp_199 / +metal_covalent_radius_avg,deprioritize,xgboost
4225,[Cu][OH]1[Cu][OH]([Cu]1)[Cu]12([OH2][OH2]2)[OH2][OH2]1.[O-]C(=O)c1cc(cc(c1)n1c(C)c(c(c1C)C(=O)O)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.23381290010477965,0.3038988709449768,not computed,deprioritize,xgboost
1437,[Cu].n1ccc(cc1)CCc1ccncc1,1,not promising,0.32,0.232298083392784,0.3026200532913208,not computed,deprioritize,xgboost
4595,[Cu].n1ccc(cc1)CCc1ccncc1,1,not promising,0.32,0.232298083392784,0.3026200532913208,not computed,deprioritize,xgboost
6689,[Cu].n1ccc(cc1)CCc1ccncc1,0,not promising,0.32,0.232298083392784,0.3026200532913208,not computed,deprioritize,xgboost
2213,[Eu].[Eu][Eu].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.23071632652760235,0.3012785017490387,not computed,deprioritize,xgboost
3501,N1=CC=N[N]1.[N]1C=CN=N1.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn],0,not promising,0.32,0.22900906012331898,0.29982325434684753,not computed,deprioritize,xgboost
55,[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,0,not promising,0.32,0.2263836934529781,0.29757046699523926,not computed,deprioritize,xgboost
4821,[Cu].[Cu][OH][Cu].[N]1C=NN=N1.[N]1N=NC=N1,0,not promising,0.32,0.226059265740725,0.2972908020019531,not computed,deprioritize,xgboost
1794,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O]C(c1ccccc1)C(=O)[O-].[Zn],0,not promising,0.32,0.2219760801222732,0.29374638199806213,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
1694,[O-]C(=O)c1ccc(cc1c1ccc(cc1)C(=O)[O-])C(=O)[O-].[OH].[Zn],0,not promising,0.32,0.21979710547579784,0.29183584451675415,not computed,deprioritize,xgboost
1597,Cc1c(cc(c(c1c1c([O])c(cc(c1C)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(C)(C)C)[O])C(C)(C)C)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Dy].[Na],1,not promising,0.32,0.21709141941654797,0.2894444465637207,not computed,deprioritize,xgboost
7464,[Ho].[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)O)C(=O)[O-])cc(c1)C(=O)O,0,not promising,0.32,0.21610100491968287,0.28856369853019714,-metal_covalent_radius_avg / +fp_213,deprioritize,xgboost
420,[Dy].[O-]C(=O)c1ccc(cc1)[C]=Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.21182914241599587,0.2847309112548828,-metal_covalent_radius_avg / +fp_213,deprioritize,xgboost
419,[Ho].[O-]C(=O)c1ccc(cc1)[C]=Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.21182914241599587,0.2847309112548828,not computed,deprioritize,xgboost
839,[Eu].[O-]C(=O)c1ccc(cc1)[C]=Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,not promising,0.32,0.21182914241599587,0.2847309112548828,not computed,deprioritize,xgboost
2022,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)O)C(=O)[O-].[Zn],0,not promising,0.32,0.2110893048964445,0.28406140208244324,not computed,deprioritize,xgboost
7133,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)O)C(=O)[O-].[Zn],0,not promising,0.32,0.2110893048964445,0.28406140208244324,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
4140,[O-]C(=O)c1ccc2-c3c(C(c2c1)(C)C)cc(cc3)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,1,not promising,0.32,0.2110080433514387,0.28398776054382324,not computed,deprioritize,xgboost
6588,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tb].[Tb][Tb],0,not promising,0.32,0.21058172237729328,0.2836010754108429,not computed,deprioritize,xgboost
6587,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tb].[Tb][Tb],0,not promising,0.32,0.21058172237729328,0.2836010754108429,-metal_covalent_radius_avg / +num_metal_atoms,deprioritize,xgboost
4168,[Ca].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.21007680522012517,0.2831423580646515,not computed,deprioritize,xgboost
7171,[Ca].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.21007680522012517,0.2831423580646515,not computed,deprioritize,xgboost
7831,[Ca].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.21007680522012517,0.2831423580646515,-metal_covalent_radius_avg / +RingCount,deprioritize,xgboost
7170,[Ca].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.21007680522012517,0.2831423580646515,not computed,deprioritize,xgboost
4166,[Ca].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.21007680522012517,0.2831423580646515,not computed,deprioritize,xgboost
4167,[Ca].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.21007680522012517,0.2831423580646515,not computed,deprioritize,xgboost
6513,C1=N[CH]N([N]1)Cc1ccc(cc1)Cn1cncn1.N1=C[N]N([CH]1)Cc1ccc(cc1)CN1[N]C=N[CH]1.[Ni][OH2][Ni].[O-]C(=O)c1cccc(c1)OCc1ccc(cc1)c1ccccc1C(=O)[O-],0,not promising,0.32,0.2074339870353531,0.2807280421257019,not computed,deprioritize,xgboost
1590,[Co].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],1,not promising,0.32,0.20739690766934396,0.28069400787353516,not computed,deprioritize,xgboost
4413,C(CN1[N]C=N[CH]1)CCN1[N]C=N[CH]1.C(CN1[N]C=N[CH]1)CCn1ncnc1.C(Cn1ncnc1)CCn1ncnc1.[Co],1,not promising,0.32,0.2069796319511096,0.2803106904029846,-FractionCSP3 / +metal_covalent_radius_avg,deprioritize,xgboost
4775,[O-]C(=O)c1cc(OCc2cccc(c2)COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn],0,not promising,0.32,0.20460023225791735,0.2781139314174652,-num_metal_atoms / +metal_covalent_radius_avg,deprioritize,xgboost
394,N1=NN=C([N]1)c1ccc2c(c1)ccc(c2)C1=NN=N[N]1.[Mn][O]([Mn])[Mn],1,not promising,0.32,0.20403502005171328,0.2775893211364746,-fp_32 / +num_metal_atoms,deprioritize,xgboost
6215,[Mn].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.20305733203217705,0.27667930722236633,not computed,deprioritize,xgboost
6216,[Mn].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],0,not promising,0.32,0.20305733203217705,0.27667930722236633,not computed,deprioritize,xgboost
